,Unnamed: 0,YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCTOT,unemployed
1274504,1274504,2007,200701,37391,580731.0,89.0,2007000373911,4,25.0,50004,1,1,88.0,1,54,10,101,1,10,76000,0
4774000,4774000,2011,201101,242308,613918.0,62.0,2011002423081,9,3.0,40009,1,1,62.0,2,72,7,71,3,30,22430,0
12909263,12909263,2019,201901,1090462,2019000461462.0,25.0,2019010904621,42,0.0,380042,1,2,40.0,2,53,8,81,3,30,0,0
6806208,6806208,2011,201101,1153888,115673.0,63.0,2011011538881,48,201.0,461248,1,2,74.0,2,53,10,101,1,10,110000,0
5778116,5778116,2011,201101,692609,732560.0,19.0,2011006926091,28,0.0,70028,1,5,33.0,1,32,6,63,1,10,10800,0
6537196,6537196,2011,201101,1030997,116389.0,29.0,2011010309971,42,0.0,270042,1,2,31.0,2,74,6,63,3,30,10700,0
9311925,9311925,2015,201501,874820,1190542.0,68.0,2015008748201,36,61.0,380236,4,1,68.0,1,20,7,71,3,30,0,0
12785082,12785082,2019,201901,1032608,2019000042075.0,71.0,2019010326081,40,0.0,110240,1,1,72.0,1,40,7,71,1,10,41000,0
10624410,10624410,2019,201901,87473,2019000011830.0,58.0,2019000874731,6,37.0,376006,1,1,58.0,2,32,10,101,1,10,130000,0
12676971,12676971,2019,201901,984588,2019000111182.0,89.0,2019009845881,39,49.0,410539,1,1,89.0,2,27,7,71,1,10,16200,0
5665284,5665284,2011,201101,642271,834495.0,79.0,2011006422711,26,0.0,230126,1,2,76.0,2,50,8,81,2,20,5000,1
9255536,9255536,2015,201501,850360,755441.0,337.0,2015008503601,36,71.0,290136,1,2,266.0,2,28,7,71,3,30,0,0
1569174,1569174,2007,200701,160956,911104.0,87.0,2007001609561,6,79.0,370206,1,2,82.0,2,70,8,81,3,30,16400,0
1487893,1487893,2007,200701,127746,587296.0,159.0,2007001277461,6,73.0,811406,1,2,166.0,2,21,6,62,1,10,11000,0
2937412,2937412,2007,200701,786803,1054536.0,144.0,2007007868031,34,5.0,200334,1,1,143.0,2,65,11,114,3,30,60600,0
12474085,12474085,2019,201901,892092,2019000834978.0,162.0,2019008920921,36,61.0,380736,1,2,90.0,2,26,10,101,1,10,45000,0
8870625,8870625,2015,201501,681867,956933.0,281.0,2015006818671,27,53.0,140327,1,1,281.0,2,64,6,65,1,10,15000,0
10054820,10054820,2015,201501,1206317,807716.0,71.0,2015012063171,48,113.0,231148,1,2,82.0,2,54,11,114,1,10,205000,0
2858208,2858208,2007,200701,752294,49190.0,75.0,2007007522941,33,0.0,80033,1,3,77.0,1,27,6,62,1,10,12000,0
7692951,7692951,2015,201501,161942,971179.0,65.0,2015001619421,6,65.0,651006,1,1,65.0,1,69,6,65,3,30,17100,0
9786274,9786274,2015,201501,1089887,453768.0,95.0,2015010898871,44,7.0,10444,1,1,94.0,2,33,11,115,1,10,139000,0
7750065,7750065,2015,201501,184252,1201144.0,17.0,2015001842521,6,65.0,650206,1,2,18.0,1,70,6,65,3,30,14500,0
13326411,13326411,2019,201901,1273316,2019001003557.0,14.0,2019012733161,48,0.0,220048,1,1,14.0,2,76,2,26,1,10,2600,0
2049496,2049496,2007,200701,381646,1180276.0,56.0,2007003816461,13,0.0,10013,1,1,57.0,1,67,6,65,1,10,38840,0
11725351,11725351,2019,201901,555591,2019001154579.0,69.0,2019005555911,21,67.0,190221,1,2,31.0,1,34,11,114,1,10,50000,0
4321806,4321806,2011,201101,58286,591798.0,71.0,2011000582861,5,0.0,150005,1,2,68.0,1,64,6,63,1,10,67100,0
9407430,9407430,2015,201501,917498,833865.0,35.0,2015009174981,37,0.0,80037,1,1,36.0,2,57,6,63,3,30,0,0
10181576,10181576,2015,201501,1258661,328212.0,88.0,2015012586611,49,0.0,2100149,1,1,88.0,2,72,6,65,1,10,73000,0
2175327,2175327,2007,200701,436509,913146.0,26.0,2007004365091,17,179.0,190017,1,2,21.0,2,36,7,71,1,10,17400,0
11982990,11982990,2019,201901,673267,2019000846872.0,121.0,2019006732671,26,0.0,170426,1,2,83.0,2,48,7,71,1,10,55000,0
10413435,10413435,2015,201501,1359654,760947.0,26.0,2015013596541,55,0.0,70055,1,1,26.0,1,51,8,81,1,10,72000,0
11807613,11807613,2019,201901,594557,2019000343794.0,44.0,2019005945571,24,33.0,110524,1,2,62.0,1,66,8,81,1,10,-7300,0
10128145,10128145,2015,201501,1236833,1238603.0,50.0,2015012368331,48,201.0,460748,1,1,50.0,2,72,11,114,3,30,19700,0
7268351,7268351,2011,201101,1352008,808103.0,29.0,2011013520081,55,0.0,10055,1,3,10.0,1,20,6,63,1,10,11000,0
11612499,11612499,2019,201901,504075,2019001129683.0,39.0,2019005040751,18,141.0,40218,1,1,40.0,1,47,6,65,1,10,42000,0
7466406,7466406,2015,201501,72683,56285.0,63.0,2015000726831,6,37.0,370406,1,1,63.0,1,53,8,81,1,10,100000,0
6456982,6456982,2011,201101,994570,262704.0,176.0,2011009945701,40,0.0,130140,1,1,177.0,2,56,6,65,3,30,12200,0
10857110,10857110,2019,201901,174267,2019000915103.0,69.0,2019001742671,6,37.0,375206,2,3,92.0,1,49,3,30,2,20,280,1
8330364,8330364,2015,201501,438467,901454.0,128.0,2015004384671,17,0.0,220017,1,1,128.0,1,50,7,71,1,10,50000,0
11627889,11627889,2019,201901,511737,2019000039110.0,150.0,2019005117371,19,103.0,110019,1,2,127.0,2,62,6,63,3,30,15700,0
9479739,9479739,2015,201501,950553,255387.0,144.0,2015009505531,39,49.0,410639,1,1,144.0,1,27,10,101,1,10,29000,0
9944355,9944355,2015,201501,1160785,165120.0,210.0,2015011607851,48,85.0,190248,1,4,234.0,2,58,6,63,3,30,9600,0
1630627,1630627,2007,200701,185945,1153782.0,13.0,2007001859451,6,0.0,50006,1,1,12.0,2,69,6,62,3,30,6200,0
11064228,11064228,2019,201901,257517,2019000824861.0,36.0,2019002575171,9,3.0,30209,1,1,37.0,2,54,11,114,1,10,140000,0
12549824,12549824,2019,201901,922953,2019001405767.0,109.0,2019009229531,36,91.0,180136,1,1,109.0,2,50,8,81,1,10,55000,0
12765454,12765454,2019,201901,1022855,2019001204736.0,97.0,2019010228551,39,0.0,570039,1,1,97.0,2,61,11,114,1,10,67800,0
3226992,3226992,2007,200701,920773,972331.0,198.0,2007009207731,37,0.0,480037,1,2,143.0,2,49,10,101,1,10,4,0
9732496,9732496,2015,201501,1065149,912299.0,130.0,2015010651491,42,0.0,400142,1,3,163.0,1,18,6,63,1,10,1500,0
1392769,1392769,2007,200701,89067,213905.0,85.0,2007000890671,6,29.0,380006,1,1,84.0,1,45,11,114,3,30,52000,0
2734270,2734270,2007,200701,694620,858069.0,36.0,2007006946201,28,0.0,200028,1,2,199.0,1,47,4,40,1,10,25000,0
1846408,1846408,2007,200701,284575,461831.0,75.0,2007002845751,12,1.0,100112,1,1,74.0,2,75,4,40,3,30,1200,0
7760920,7760920,2015,201501,188508,1244700.0,43.0,2015001885081,6,37.0,373706,1,3,54.0,1,25,6,61,3,30,19400,0
10074945,10074945,2015,201501,1214727,927888.0,38.0,2015012147271,48,245.0,430248,1,1,37.0,2,61,10,101,3,30,22000,0
10181358,10181358,2015,201501,1258579,316753.0,74.0,2015012585791,49,0.0,1300149,1,1,74.0,1,81,11,114,3,30,78000,0
7789262,7789262,2015,201501,199740,1360841.0,96.0,2015001997401,6,37.0,370506,4,1,96.0,2,19,7,71,3,30,0,0
2330125,2330125,2007,200701,506206,718529.0,72.0,2007005062061,20,0.0,120020,1,2,67.0,2,68,6,61,3,30,4600,0
3685093,3685093,2007,200701,1135857,990444.0,81.0,2007011358571,47,157.0,310347,1,4,82.0,1,19,6,62,3,30,4800,0
12970831,12970831,2019,201901,1117104,2019001173877.0,235.0,2019011171041,42,29.0,340242,1,2,285.0,2,21,7,71,1,10,10000,0
13397142,13397142,2019,201901,1301224,2019001382971.0,34.0,2019013012241,48,0.0,420048,1,1,34.0,2,33,7,71,1,10,24000,0
9333203,9333203,2015,201501,884101,1355465.0,255.0,2015008841011,36,81.0,410736,1,5,355.0,2,30,6,63,1,10,20400,0
10881502,10881502,2019,201901,183326,2019001010164.0,117.0,2019001833261,6,67.0,670106,1,2,133.0,2,56,8,81,1,10,1200,0
10213157,10213157,2015,201501,1270973,41015.0,166.0,2015012709731,51,700.0,5117551,1,1,167.0,1,26,6,63,1,10,20000,0
13245322,13245322,2019,201901,1241315,2019000567275.0,69.0,2019012413151,48,29.0,590248,1,2,74.0,1,53,10,101,1,10,357080,0
8425460,8425460,2015,201501,480593,1007582.0,388.0,2015004805931,18,127.0,20018,1,2,665.0,1,37,6,63,1,10,90000,0
3044665,3044665,2007,200701,835732,505815.0,101.0,2007008357321,36,81.0,410336,1,1,102.0,2,41,6,62,3,30,20,0
11778185,11778185,2019,201901,580308,2019000020926.0,115.0,2019005803081,23,1.0,60023,1,2,173.0,1,53,11,114,3,30,0,0
6060223,6060223,2011,201101,815888,217885.0,89.0,2011008158881,36,5.0,371036,1,1,89.0,1,63,2,26,1,10,20000,0
12093062,12093062,2019,201901,722204,2019000680738.0,455.0,2019007222041,28,0.0,160028,1,1,455.0,2,28,6,64,3,30,0,0
5452747,5452747,2011,201101,547108,964533.0,39.0,2011005471081,22,0.0,50022,1,1,39.0,2,49,6,63,1,10,28400,0
5275647,5275647,2011,201101,466348,499270.0,77.0,2011004663481,18,0.0,160018,1,3,129.0,1,19,6,63,1,10,13000,0
8424754,8424754,2015,201501,480269,991539.0,114.0,2015004802691,18,0.0,210018,1,2,95.0,1,62,6,65,1,10,48000,0
1405375,1405375,2007,200701,94158,264169.0,79.0,2007000941581,6,81.0,230306,1,3,51.0,2,17,5,50,3,30,0,0
6492568,6492568,2011,201101,1010671,163627.0,31.0,2011010106711,41,0.0,20041,1,4,36.0,1,42,7,71,1,10,9200,0
2513401,2513401,2007,200701,591658,343803.0,83.0,2007005916581,25,0.0,60025,3,1,83.0,2,88,4,40,3,30,13200,0
5491117,5491117,2011,201101,564576,229855.0,35.0,2011005645761,24,33.0,110524,1,1,35.0,1,48,11,114,1,10,157000,0
12542684,12542684,2019,201901,920042,2019001351600.0,257.0,2019009200421,36,47.0,400736,1,3,144.0,2,19,7,71,3,30,0,0
3670570,3670570,2007,200701,1129064,661337.0,98.0,2007011290641,47,187.0,240047,1,1,97.0,1,60,6,65,3,30,9000,0
10757101,10757101,2019,201901,136872,2019000525854.0,30.0,2019001368721,6,1.0,11006,1,1,30.0,2,49,6,65,1,10,80000,0
3442357,3442357,2007,200701,1020905,1023698.0,16.0,2007010209051,41,39.0,70141,1,1,15.0,2,76,6,62,3,30,27100,0
2047765,2047765,2007,200701,380870,1154913.0,50.0,2007003808701,13,0.0,10013,1,2,70.0,1,17,4,40,3,30,0,0
13397072,13397072,2019,201901,1301196,2019001382587.0,55.0,2019013011961,48,29.0,590248,1,1,55.0,2,39,6,63,1,10,38000,0
3488163,3488163,2007,200701,1042340,397651.0,26.0,2007010423401,42,107.0,350042,1,1,27.0,1,55,6,62,1,10,33200,0
11099947,11099947,2019,201901,277019,2019010106194.0,36.0,2019002770191,12,0.0,861612,3,1,36.0,1,46,4,40,3,30,0,0
11188414,11188414,2019,201901,317069,2019000614826.0,111.0,2019003170691,12,1.0,10112,1,1,112.0,1,48,11,116,1,10,55600,0
12923601,12923601,2019,201901,1096643,2019000627508.0,74.0,2019010966431,42,17.0,300242,1,2,97.0,1,43,10,101,1,10,45000,0
5432046,5432046,2011,201101,537686,253158.0,21.0,2011005376861,22,0.0,120022,1,2,33.0,2,53,6,63,3,30,0,0
13172594,13172594,2019,201901,1212772,2019000172099.0,178.0,2019012127721,48,141.0,330148,1,1,178.0,1,68,6,64,3,30,12500,0
10377398,10377398,2015,201501,1343253,947690.0,62.0,2015013432531,54,0.0,30054,4,1,62.0,1,18,6,65,3,30,2000,0
5207932,5207932,2011,201101,436417,958208.0,62.0,2011004364171,17,0.0,260017,1,1,62.0,1,72,2,26,1,10,32000,0
13627683,13627683,2019,201901,1401904,2019000060524.0,30.0,2019014019041,55,0.0,140055,1,2,25.0,2,86,6,63,3,30,0,0
10731984,10731984,2019,201901,127547,2019000428690.0,121.0,2019001275471,6,37.0,374406,1,1,121.0,1,52,7,71,1,10,14400,0
4046293,4046293,2007,200701,1293855,66597.0,384.0,2007012938551,53,67.0,120253,1,1,391.0,2,41,6,62,3,30,0,0
3068416,3068416,2007,200701,846652,680990.0,288.0,2007008466521,36,47.0,400136,1,1,290.0,2,35,10,101,1,10,62000,0
9705582,9705582,2015,201501,1052819,596330.0,91.0,2015010528191,42,17.0,300242,1,2,102.0,2,28,11,114,1,10,60000,0
4094184,4094184,2007,200701,1315321,1086155.0,96.0,2007013153211,53,33.0,190053,1,2,79.0,2,28,8,81,3,30,0,0
10880835,10880835,2019,201901,183068,2019001007432.0,88.0,2019001830681,6,111.0,1110506,1,9,98.0,2,26,6,63,1,10,30000,0
5527852,5527852,2011,201101,580435,1168796.0,108.0,2011005804351,24,5.0,50124,1,1,109.0,1,38,6,63,1,10,160000,0
13663068,13663068,2019,201901,1417174,2019000933273.0,71.0,2019014171741,55,0.0,140055,1,2,55.0,2,30,10,101,1,10,65000,0
6946485,6946485,2011,201101,1212570,972692.0,134.0,2011012125701,48,201.0,462348,1,1,134.0,2,22,5,50,3,30,0,0
9626898,9626898,2015,201501,1017003,439857.0,98.0,2015010170031,41,19.0,100041,1,1,98.0,2,72,11,114,3,30,9400,0
10700646,10700646,2019,201901,115867,2019000306329.0,32.0,2019001158671,6,37.0,375806,1,1,31.0,2,64,6,63,1,12,52000,0
12440333,12440333,2019,201901,878377,2019000580448.0,19.0,2019008783771,36,0.0,30036,1,1,20.0,1,46,7,71,1,10,70000,0
13157253,13157253,2019,201901,1206710,2019000087964.0,69.0,2019012067101,48,339.0,450148,1,3,86.0,1,21,7,71,1,10,29000,0
6449302,6449302,2011,201101,991056,1486347.0,43.0,2011009910561,39,0.0,20239,1,2,157.0,2,20,7,71,1,10,1300,0
9525424,9525424,2015,201501,971290,836897.0,89.0,2015009712901,39,49.0,410539,1,1,90.0,2,35,10,101,1,10,90000,0
13529459,13529459,2019,201901,1359004,2019010137580.0,8.0,2019013590041,53,33.0,1160853,3,1,8.0,2,71,11,114,3,30,8800,0
13110287,13110287,2019,201901,1181038,2019000994364.0,89.0,2019011810381,47,179.0,130047,1,1,89.0,2,39,10,101,1,10,61000,0
10452340,10452340,2019,201901,2998,2019000043645.0,58.0,2019000029981,1,0.0,60001,1,1,58.0,2,68,10,101,3,30,14400,0
11143632,11143632,2019,201901,297541,2019000297533.0,35.0,2019002975411,12,99.0,990712,1,2,32.0,1,43,6,65,1,10,5000,0
10194044,10194044,2015,201501,1263198,987327.0,196.0,2015012631981,49,35.0,3500349,1,1,195.0,1,32,6,61,1,10,24000,0
1935160,1935160,2007,200701,328437,1121452.0,90.0,2007003284371,12,57.0,270212,1,1,91.0,1,69,11,115,3,30,89700,0
3248540,3248540,2007,200701,931081,1291860.0,234.0,2007009310811,37,133.0,420037,4,1,234.0,1,21,7,71,1,14,15000,0
10098047,10098047,2015,201501,1224353,1062513.0,91.0,2015012243531,48,85.0,190648,1,3,124.0,2,22,0,2,1,10,27500,0
8920879,8920879,2015,201501,704403,20494.0,8.0,2015007044031,29,189.0,180729,3,1,8.0,1,17,4,40,3,30,0,0
13240290,13240290,2019,201901,1239299,2019000539344.0,65.0,2019012392991,48,453.0,530148,1,4,82.0,1,25,10,101,1,10,50000,0
4027329,4027329,2007,200701,1285314,1095771.0,107.0,2007012853141,51,0.0,60051,1,1,107.0,2,52,7,71,3,30,0,0
10140030,10140030,2015,201501,1241759,1307354.0,32.0,2015012417591,48,61.0,670248,1,2,31.0,2,66,6,64,3,30,17600,0
9063555,9063555,2015,201501,768218,213826.0,119.0,2015007682181,34,7.0,210134,1,2,169.0,2,29,2,26,3,30,5000,0
12578629,12578629,2019,201901,938484,2019000318398.0,41.0,2019009384841,37,0.0,290037,1,2,58.0,2,26,8,81,1,10,20500,0
11403779,11403779,2019,201901,411654,2019000192231.0,94.0,2019004116541,15,3.0,30215,1,1,93.0,2,37,6,65,1,10,32000,0
7206037,7206037,2011,201101,1323618,1252385.0,101.0,2011013236181,53,53.0,140153,1,1,101.0,1,39,11,116,1,10,70000,0
8011830,8011830,2015,201501,298233,617906.0,45.0,2015002982331,12,0.0,862212,1,1,45.0,2,35,6,65,1,10,60000,0
10260968,10260968,2015,201501,1292114,905869.0,68.0,2015012921141,51,0.0,5930751,1,2,71.0,1,55,11,114,1,10,200000,0
6878462,6878462,2011,201101,1184111,557664.0,23.0,2011011841111,48,0.0,270048,1,1,23.0,1,57,6,63,1,10,49000,0
7187777,7187777,2011,201101,1315513,853950.0,125.0,2011013155131,53,63.0,50053,1,1,125.0,2,42,7,71,1,10,1800,0
3825440,3825440,2007,200701,1197490,732252.0,104.0,2007011974901,48,29.0,560448,1,1,102.0,2,60,11,114,1,10,79000,0
5879712,5879712,2011,201101,739286,1162614.0,90.0,2011007392861,31,55.0,90231,1,2,88.0,2,58,10,101,1,10,26000,0
8421804,8421804,2015,201501,478983,928099.0,47.0,2015004789831,18,0.0,270018,1,1,48.0,1,40,6,63,2,20,48000,1
10976109,10976109,2019,201901,218491,2019001376323.0,91.0,2019002184911,6,97.0,970306,1,1,91.0,2,71,8,81,3,30,20800,0
12264486,12264486,2019,201901,800202,2019000284269.0,189.0,2019008002021,34,41.0,170034,1,1,189.0,2,53,6,65,1,10,34000,0
12828712,12828712,2019,201901,1051834,2019000244399.0,14.0,2019010518341,41,67.0,132041,1,1,15.0,2,71,11,114,1,10,70000,0
7475152,7475152,2015,201501,76081,90581.0,198.0,2015000760811,6,71.0,711206,1,3,285.0,1,28,10,101,1,10,3300,0
5148066,5148066,2011,201101,410238,251703.0,385.0,2011004102381,17,31.0,350417,1,1,385.0,1,48,3,30,1,10,27000,0
12937474,12937474,2019,201901,1102618,2019000785831.0,109.0,2019011026181,42,0.0,190042,1,2,82.0,1,47,6,65,1,10,50000,0
2169068,2169068,2007,200701,433821,844565.0,91.0,2007004338211,17,43.0,320617,1,3,121.0,1,20,6,62,1,12,1000,0
11330050,11330050,2019,201901,380796,2019000370974.0,60.0,2019003807961,13,59.0,360013,1,3,46.0,2,20,6,63,3,30,300,0
9067968,9067968,2015,201501,770060,290798.0,124.0,2015007700601,34,21.0,230334,1,1,125.0,2,48,11,114,1,10,58000,0
8779296,8779296,2015,201501,641249,649508.0,26.0,2015006412491,26,0.0,10026,1,1,26.0,1,58,6,63,1,10,22500,0
13373275,13373275,2019,201901,1291767,2019001256031.0,11.0,2019012917671,48,0.0,320048,1,1,11.0,1,63,6,63,1,10,357000,0
9132450,9132450,2015,201501,796789,1400781.0,55.0,2015007967891,34,13.0,140334,1,2,52.0,2,53,11,114,1,10,40030,0
11815620,11815620,2019,201901,597843,2019000546493.0,134.0,2019005978431,24,21.0,30124,1,2,126.0,1,43,10,101,1,10,472000,0
7002066,7002066,2011,201101,1235749,1313626.0,69.0,2011012357491,48,479.0,600048,1,1,69.0,2,83,6,63,3,30,12000,0
1902479,1902479,2007,200701,312279,879887.0,60.0,2007003122791,12,113.0,20012,1,2,46.0,2,31,8,81,3,30,0,0
1673830,1673830,2007,200701,203514,1323992.0,89.0,2007002035141,6,73.0,810806,1,1,88.0,1,85,6,62,3,30,18700,0
6599533,6599533,2011,201101,1059588,836957.0,126.0,2011010595881,42,133.0,320242,1,1,127.0,2,46,5,50,3,30,210,0
12388611,12388611,2019,201901,857248,2019000191171.0,331.0,2019008572481,36,47.0,400836,1,1,330.0,2,30,10,101,1,10,46700,0
7759397,7759397,2015,201501,187924,1238671.0,127.0,2015001879241,6,71.0,710106,1,1,127.0,2,42,8,81,1,10,38000,0
4089824,4089824,2007,200701,1313366,993712.0,198.0,2007013133661,53,63.0,60153,1,1,196.0,2,29,7,71,1,10,22500,0
1553661,1553661,2007,200701,154606,848805.0,224.0,2007001546061,6,107.0,350106,1,1,223.0,1,35,6,62,1,10,60000,0
7948439,7948439,2015,201501,269177,128445.0,54.0,2015002691771,12,103.0,1030812,1,1,55.0,2,69,8,81,3,30,34000,0
6463470,6463470,2011,201101,997512,524977.0,34.0,2011009975121,40,0.0,50040,1,1,33.0,1,76,6,63,3,30,40200,0
5329748,5329748,2011,201101,490796,468504.0,139.0,2011004907961,19,0.0,10019,1,1,139.0,1,54,6,63,1,10,65950,0
6101957,6101957,2011,201101,834211,542339.0,64.0,2011008342111,36,59.0,420436,1,3,72.0,1,22,6,63,1,10,4900,0
3819257,3819257,2007,200701,1194808,696083.0,55.0,2007011948081,48,201.0,461148,1,1,56.0,2,67,3,30,3,30,7300,0
12727434,12727434,2019,201901,1006408,2019000737296.0,143.0,2019010064081,39,49.0,410639,1,2,180.0,1,43,6,63,1,10,30000,0
9705831,9705831,2015,201501,1052937,599637.0,399.0,2015010529371,42,133.0,360142,1,3,436.0,1,15,4,40,0,0,0,0
5136701,5136701,2011,201101,405308,118096.0,127.0,2011004053081,17,113.0,200017,1,2,222.0,2,22,7,71,1,10,13000,0
7817506,7817506,2015,201501,210729,1473047.0,75.0,2015002107291,6,59.0,590106,1,1,75.0,1,49,11,115,1,10,179000,0
7138130,7138130,2011,201101,1293559,1312752.0,223.0,2011012935591,51,650.0,210051,1,1,223.0,1,34,10,101,1,14,70000,0
11117870,11117870,2019,201901,286283,2019000112691.0,112.0,2019002862831,12,11.0,110212,1,2,108.0,2,30,10,101,1,10,8100,0
12101222,12101222,2019,201901,725664,2019001097102.0,70.0,2019007256641,28,0.0,30028,1,1,70.0,2,37,8,81,1,10,30000,0
5994411,5994411,2011,201101,787639,1208244.0,82.0,2011007876391,34,5.0,200334,1,1,81.0,1,57,6,63,1,10,60000,0
10518977,10518977,2019,201901,33376,2019000243242.0,27.0,2019000333761,4,0.0,30004,1,3,27.0,1,15,3,30,0,0,0,0
4151767,4151767,2007,200701,1342520,608080.0,232.0,2007013425201,55,0.0,50055,1,2,198.0,2,48,10,101,3,30,56000,0
2723428,2723428,2007,200701,689604,359143.0,110.0,2007006896041,28,0.0,210028,1,2,153.0,1,44,6,62,1,10,100000,0
13646236,13646236,2019,201901,1409947,2019000524276.0,167.0,2019014099471,55,79.0,4100155,1,2,225.0,1,51,6,63,2,20,3000,1
6666850,6666850,2011,201101,1090597,1384920.0,107.0,2011010905971,44,9.0,70044,1,1,107.0,1,64,6,63,3,30,41400,0
2924291,2924291,2007,200701,781195,845774.0,85.0,2007007811951,34,5.0,200234,1,1,85.0,2,65,6,62,3,30,26000,0
4364115,4364115,2011,201101,76133,100588.0,26.0,2011000761331,6,29.0,380006,1,4,47.0,2,43,2,23,3,30,0,0
9071127,9071127,2015,201501,771357,343945.0,84.0,2015007713571,34,13.0,140134,1,1,84.0,1,38,10,101,1,10,50000,0
9634330,9634330,2015,201501,1020300,719618.0,172.0,2015010203001,41,29.0,90141,1,1,172.0,1,27,6,61,1,10,10000,0
13101648,13101648,2019,201901,1177385,2019000809277.0,70.0,2019011773851,47,0.0,120047,1,1,70.0,1,77,6,63,3,30,24800,0
7146680,7146680,2011,201101,1297379,1471686.0,52.0,2011012973791,51,0.0,270051,1,2,78.0,2,44,6,65,1,10,45000,0
9603801,9603801,2015,201501,1006682,1057189.0,146.0,2015010066821,40,0.0,40040,1,6,16.0,1,24,5,50,1,10,6900,0
12600766,12600766,2019,201901,948086,2019000635603.0,89.0,2019009480861,37,51.0,500337,1,3,109.0,1,16,5,50,3,30,0,0
10029185,10029185,2015,201501,1195688,657042.0,101.0,2015011956881,48,113.0,230348,1,2,131.0,1,31,6,63,1,10,15000,0
13245586,13245586,2019,201901,1241418,2019000568714.0,179.0,2019012414181,48,61.0,670248,1,2,238.0,2,76,8,81,3,30,12200,0
13140185,13140185,2019,201901,1199760,2019010145389.0,38.0,2019011997601,48,0.0,440048,3,1,38.0,2,29,3,30,3,30,80,0
6227042,6227042,2011,201101,889251,1487057.0,36.0,2011008892511,36,0.0,280036,1,2,26.0,2,29,6,65,1,10,30000,0
2647012,2647012,2007,200701,654138,1157774.0,112.0,2007006541381,26,163.0,380526,1,1,113.0,2,87,7,71,3,30,9800,0
8252535,8252535,2015,201501,404748,1325745.0,77.0,2015004047481,16,0.0,80016,4,1,77.0,2,18,7,71,2,20,100,1
9213333,9213333,2015,201501,832087,429792.0,177.0,2015008320871,36,5.0,370136,1,1,176.0,2,27,11,114,1,10,1500,0
12995687,12995687,2019,201901,1128341,2019000567474.0,71.0,2019011283411,44,0.0,30044,1,2,77.0,1,50,11,114,1,10,120000,0
9279949,9279949,2015,201501,860988,943228.0,53.0,2015008609881,36,81.0,411136,1,1,53.0,1,54,6,65,1,10,23000,0
7919734,7919734,2015,201501,255584,516145.0,49.0,2015002555841,10,3.0,10110,1,2,40.0,1,22,8,81,1,10,1000,0
9049087,9049087,2015,201501,762179,1297113.0,18.0,2015007621791,33,0.0,100033,1,3,20.0,1,23,10,101,1,10,15000,0
7416032,7416032,2015,201501,50651,1363101.0,147.0,2015000506511,4,13.0,11104,1,2,126.0,2,64,6,63,3,30,29600,0
8594648,8594648,2015,201501,558199,1450998.0,26.0,2015005581991,22,0.0,90022,1,1,26.0,1,71,6,63,3,30,25960,0
11959886,11959886,2019,201901,663387,2019000503545.0,48.0,2019006633871,26,0.0,50026,1,2,49.0,1,68,11,115,1,10,117000,0
12737934,12737934,2019,201901,1010936,2019000865752.0,6.0,2019010109361,39,23.0,430039,1,2,8.0,2,74,6,64,3,30,28900,0
7577325,7577325,2015,201501,116376,502617.0,38.0,2015001163761,6,71.0,711306,1,4,47.0,1,53,8,81,1,10,67000,0
11889718,11889718,2019,201901,631266,2019000723532.0,63.0,2019006312661,25,0.0,100025,1,2,49.0,1,46,6,65,1,10,75000,0
5008332,5008332,2011,201101,349802,92884.0,41.0,2011003498021,13,51.0,340013,1,7,50.0,1,40,2,23,3,30,7600,0
