OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_route,routes,route_filter,route_sort,mode,direction,trips_wd,trips_sa,trips_su,trips_7d,svc_days,agency,feed_version,start_date,end_date,from_gtfs,change_log,comments,status_code,status_notes,status_start_date,status_end_date,GEOIDFQ,county,muni,hood,munihood_full,munihood_display,empty_feat,x,y,,,,,,,,Count,median_housing_cost,,,,,,
208092,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-15,15,15,15,BUS,IB,35,29,20,224,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208093,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-81,81,81,81,BUS,OB,29,24,22,191,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208094,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-82,82,82,82,BUS,OB,58,40,38,368,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208095,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-83,83,83,83,BUS,OB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208096,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-86,86,86,86,BUS,OB,36,37,30,247,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208097,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-87,87,87,87,BUS,OB,39,22,9,226,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208098,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-88,88,88,88,BUS,OB,35,29,28,232,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208099,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-91,91,91,91,BUS,OB,71,31,31,417,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208100,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600,"1,2,6,11,12,15,81,82,83,86,87,88,91,O1,O12,O5",All Routes,00,BUS,"IB,OB",485,338,278,3041,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208101,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-O1,O1,O1,O1,BUS,"IB,OB",10,0,0,50,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208102,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-O12,O12,O12,O12,BUS,"IB,OB",7,0,0,35,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208103,P02600,15283,LIBERTY AVE OPP 9TH ST,40.442835,-79.998105,P02600-O5,O5,O5,O5,BUS,"IB,OB",3,0,0,15,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.998105,40.442835,,,,,,,,,,,,,,,
208104,E35330,2691,LIBERTY AVE OPP MAIN ST (BLOOMFIELD BRIDGE),40.463497,-79.953365,E35330-86,86,86,86,BUS,OB,36,37,30,247,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030903002016,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",Bloomfield,0,-79.953365,40.463497,,,,,,,,,,,,,,,
208106,E35395,1158,LIBERTY AVE OPP PACIFIC AVE,40.457293,-79.941013,E35395-64,64,64,64,BUS,OB,37,37,25,247,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030804001017,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",Bloomfield,0,-79.941013,40.457293,,,,,,,,,,,,,,,
208107,E35395,1158,LIBERTY AVE OPP PACIFIC AVE,40.457293,-79.941013,E35395-86,86,86,86,BUS,OB,36,37,30,247,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030804001017,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",Bloomfield,0,-79.941013,40.457293,,,,,,,,,,,,,,,
208108,E35395,1158,LIBERTY AVE OPP PACIFIC AVE,40.457293,-79.941013,E35395,"64,86",All Routes,00,BUS,OB,73,74,55,494,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030804001017,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bloomfield,"Bloomfield, Pittsburgh",Bloomfield,0,-79.941013,40.457293,,,,,,,,,,,,,,,
208109,P02670,1408,LIBERTY AVE OPP SMITHFIELD ST,40.443417,-79.996451,P02670-29,29,29,29,BUS,OB,21,15,8,128,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201005014,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.996451,40.443417,,,,,,,,,,,,,,,
208110,P02670,1408,LIBERTY AVE OPP SMITHFIELD ST,40.443417,-79.996451,P02670-31,31,31,31,BUS,OB,28,14,15,169,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201005014,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.996451,40.443417,,,,,,,,,,,,,,,
208111,P02670,1408,LIBERTY AVE OPP SMITHFIELD ST,40.443417,-79.996451,P02670,"29,31,G3,G31",All Routes,00,BUS,OB,61,29,23,357,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201005014,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.996451,40.443417,,,,,,,,,,,,,,,
208112,P02670,1408,LIBERTY AVE OPP SMITHFIELD ST,40.443417,-79.996451,P02670-G3,G3,G3,G3,BUS,OB,7,0,0,35,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201005014,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.996451,40.443417,,,,,,,,,,,,,,,
208113,P02670,1408,LIBERTY AVE OPP SMITHFIELD ST,40.443417,-79.996451,P02670-G31,G31,G31,G31,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030201005014,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Business District,"Central Business District, Pittsburgh",Central Business District,0,-79.996451,40.443417,,,,,,,,,,,,,,,
208114,S29255,18175,LIBRARY PL AT 1ST ST,40.371677,-79.844591,S29255-52L,52L,52L,52L,BUS,"IB,OB",8,0,0,40,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.844591,40.371677,,,,,,,,,,,,,,,
208115,S29255,18175,LIBRARY PL AT 1ST ST,40.371677,-79.844591,S29255,52L,All Routes,00,BUS,"IB,OB",8,0,0,40,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.844591,40.371677,,,,,,,,,,,,,,,
208116,S29243,10991,LIBRARY PL AT DUQUESNE BLVD - DUQUESNE PNR,40.371709,-79.843865,S29243-59,59,59,59,BUS,IB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001017,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.843865,40.371709,,,,,,,,,,,,,,,
208117,S29245,19388,LIBRARY PL AT DUQUESNE BLVD - DUQUESNE PNR,40.371788,-79.844238,S29245-59,59,59,59,BUS,OB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.844238,40.371788,,,,,,,,,,,,,,,
208118,S29243,10991,LIBRARY PL AT DUQUESNE BLVD - DUQUESNE PNR,40.371709,-79.843865,S29243-61C,61C,61C,61C,BUS,OB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001017,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.843865,40.371709,,,,,,,,,,,,,,,
208119,S29245,19388,LIBRARY PL AT DUQUESNE BLVD - DUQUESNE PNR,40.371788,-79.844238,S29245-61C,61C,61C,61C,BUS,IB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.844238,40.371788,,,,,,,,,,,,,,,
208120,S29243,10991,LIBRARY PL AT DUQUESNE BLVD - DUQUESNE PNR,40.371709,-79.843865,S29243,"59,61C",All Routes,00,BUS,"IB,OB",87,67,45,547,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001017,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.843865,40.371709,,,,,,,,,,,,,,,
208121,S29245,19388,LIBRARY PL AT DUQUESNE BLVD - DUQUESNE PNR,40.371788,-79.844238,S29245,"59,61C,P7",All Routes,00,BUS,"IB,OB",98,67,45,602,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.844238,40.371788,,,,,,,,,,,,,,,
208122,S29245,19388,LIBRARY PL AT DUQUESNE BLVD - DUQUESNE PNR,40.371788,-79.844238,S29245-P7,P7,P7,P7,BUS,IB,11,0,0,55,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.844238,40.371788,,,,,,,,,,,,,,,
208123,E35650,7541,LIBRARY ST AT BRADDOCK AVE,40.401399,-79.8655,E35650-59,59,59,59,BUS,IB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035138002058,"Allegheny County, PA","Braddock borough (Allegheny, PA)",,"Braddock bgh, Allegheny County",Braddock bgh,0,-79.8655,40.401399,,,,,,,,,,,,,,,
208124,E35650,7541,LIBRARY ST AT BRADDOCK AVE,40.401399,-79.8655,E35650,59,All Routes,00,BUS,IB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035138002058,"Allegheny County, PA","Braddock borough (Allegheny, PA)",,"Braddock bgh, Allegheny County",Braddock bgh,0,-79.8655,40.401399,,,,,,,,,,,,,,,
208125,E35980,8875,LINCOLN AVE AT #409,40.460755,-79.911409,E35980-82,82,82,82,BUS,IB,58,40,38,368,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031209002039,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Larimer,"Larimer, Pittsburgh",Larimer,0,-79.911409,40.460755,,,,,,,,,,,,,,,
208126,E35980,8875,LINCOLN AVE AT #409,40.460755,-79.911409,E35980,"82,P17",All Routes,00,BUS,IB,72,40,38,438,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031209002039,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Larimer,"Larimer, Pittsburgh",Larimer,0,-79.911409,40.460755,,,,,,,,,,,,,,,
208127,E35980,8875,LINCOLN AVE AT #409,40.460755,-79.911409,E35980-P17,P17,P17,P17,BUS,IB,14,0,0,70,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031209002039,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Larimer,"Larimer, Pittsburgh",Larimer,0,-79.911409,40.460755,,,,,,,,,,,,,,,
208128,E35760,8803,LINCOLN AVE AT APPLE ST,40.464625,-79.899028,E35760-82,82,82,82,BUS,OB,58,40,38,368,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031307002004,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Homewood North,"Homewood North, Pittsburgh",Homewood North,0,-79.899028,40.464625,,,,,,,,,,,,,,,
208129,E35760,8803,LINCOLN AVE AT APPLE ST,40.464625,-79.899028,E35760,"82,P17",All Routes,00,BUS,OB,72,40,38,438,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031307002004,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Homewood North,"Homewood North, Pittsburgh",Homewood North,0,-79.899028,40.464625,,,,,,,,,,,,,,,
208130,E35760,8803,LINCOLN AVE AT APPLE ST,40.464625,-79.899028,E35760-P17,P17,P17,P17,BUS,OB,14,0,0,70,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031307002004,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Homewood North,"Homewood North, Pittsburgh",Homewood North,0,-79.899028,40.464625,,,,,,,,,,,,,,,
208131,E35770,8866,LINCOLN AVE AT ARBOR ST,40.466431,-79.89777,E35770-82,82,82,82,BUS,IB,58,40,38,368,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031203002005,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,"Lincoln-Lemington-Belmar, Pittsburgh",Lincoln-Lemington-Belmar,0,-79.89777,40.466431,,,,,,,,,,,,,,,
208132,E35770,8866,LINCOLN AVE AT ARBOR ST,40.466431,-79.89777,E35770,"82,P17",All Routes,00,BUS,IB,72,40,38,438,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031203002005,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,"Lincoln-Lemington-Belmar, Pittsburgh",Lincoln-Lemington-Belmar,0,-79.89777,40.466431,,,,,,,,,,,,,,,
208133,E35770,8866,LINCOLN AVE AT ARBOR ST,40.466431,-79.89777,E35770-P17,P17,P17,P17,BUS,IB,14,0,0,70,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031203002005,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,"Lincoln-Lemington-Belmar, Pittsburgh",Lincoln-Lemington-Belmar,0,-79.89777,40.466431,,,,,,,,,,,,,,,
208134,E35772,8799,LINCOLN AVE AT ATWELL ST,40.463126,-79.904532,E35772-82,82,82,82,BUS,OB,58,40,38,368,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031307003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Homewood West,"Homewood West, Pittsburgh",Homewood West,0,-79.904532,40.463126,,,,,,,,,,,,,,,
208135,E35772,8799,LINCOLN AVE AT ATWELL ST,40.463126,-79.904532,E35772,"82,P17",All Routes,00,BUS,OB,72,40,38,438,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031307003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Homewood West,"Homewood West, Pittsburgh",Homewood West,0,-79.904532,40.463126,,,,,,,,,,,,,,,
208136,E35772,8799,LINCOLN AVE AT ATWELL ST,40.463126,-79.904532,E35772-P17,P17,P17,P17,BUS,OB,14,0,0,70,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420031307003003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Homewood West,"Homewood West, Pittsburgh",Homewood West,0,-79.904532,40.463126,,,,,,,,,,,,,,,
208137,N30190,1630,LINCOLN AVE AT BALPH AVE,40.495525,-80.055405,N30190-16,16,16,16,BUS,OB,55,46,36,357,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034315002006,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.055405,40.495525,,,,,,,,,,,,,,,
208138,N30190,1630,LINCOLN AVE AT BALPH AVE,40.495525,-80.055405,N30190-19L,19L,19L,19L,BUS,OB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034315002006,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.055405,40.495525,,,,,,,,,,,,,,,
208139,N30190,1630,LINCOLN AVE AT BALPH AVE,40.495525,-80.055405,N30190,"16,19L",All Routes,00,BUS,OB,61,46,36,387,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034315002006,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.055405,40.495525,,,,,,,,,,,,,,,
208140,N30230,1626,LINCOLN AVE AT BRIGHTON RD,40.492506,-80.049223,N30230-13,13,13,13,BUS,OB,39,37,21,253,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311001011,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.049223,40.492506,,,,,,,,,,,,,,,
208141,N30230,1626,LINCOLN AVE AT BRIGHTON RD,40.492506,-80.049223,N30230-16,16,16,16,BUS,OB,55,46,36,357,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311001011,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.049223,40.492506,,,,,,,,,,,,,,,
208142,N30230,1626,LINCOLN AVE AT BRIGHTON RD,40.492506,-80.049223,N30230-19L,19L,19L,19L,BUS,OB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311001011,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.049223,40.492506,,,,,,,,,,,,,,,
208143,N30230,1626,LINCOLN AVE AT BRIGHTON RD,40.492506,-80.049223,N30230,"13,16,19L",All Routes,00,BUS,OB,100,83,57,640,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311001011,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.049223,40.492506,,,,,,,,,,,,,,,
208144,N30240,1518,LINCOLN AVE AT BRYANT AVE FS,40.492377,-80.049175,N30240-13,13,13,13,BUS,IB,39,37,21,253,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311001020,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.049175,40.492377,,,,,,,,,,,,,,,
208145,N30240,1518,LINCOLN AVE AT BRYANT AVE FS,40.492377,-80.049175,N30240-16,16,16,16,BUS,IB,55,46,36,357,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311001020,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.049175,40.492377,,,,,,,,,,,,,,,
208146,N30240,1518,LINCOLN AVE AT BRYANT AVE FS,40.492377,-80.049175,N30240-19L,19L,19L,19L,BUS,IB,7,0,0,35,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311001020,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.049175,40.492377,,,,,,,,,,,,,,,
208147,N30240,1518,LINCOLN AVE AT BRYANT AVE FS,40.492377,-80.049175,N30240,"13,16,19L",All Routes,00,BUS,IB,101,83,57,645,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311001020,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.049175,40.492377,,,,,,,,,,,,,,,
208148,N70004,16261,LINCOLN AVE AT BURNSIDE AVE FS,40.489103,-80.046984,N70004-13,13,13,13,BUS,IB,39,37,21,253,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311002004,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.046984,40.489103,,,,,,,,,,,,,,,
208149,N70004,16261,LINCOLN AVE AT BURNSIDE AVE FS,40.489103,-80.046984,N70004-16,16,16,16,BUS,IB,55,46,36,357,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311002004,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.046984,40.489103,,,,,,,,,,,,,,,
208150,N70004,16261,LINCOLN AVE AT BURNSIDE AVE FS,40.489103,-80.046984,N70004,"13,16",All Routes,00,BUS,IB,94,83,57,610,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034311002004,"Allegheny County, PA","Bellevue borough (Allegheny, PA)",,"Bellevue bgh, Allegheny County",Bellevue bgh,0,-80.046984,40.489103,,,,,,,,,,,,,,,
208151,E35780,8859,LINCOLN AVE AT CAMPANIA ST,40.472355,-79.890932,E35780-82,82,82,82,BUS,IB,58,40,38,368,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035619001003,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,"Lincoln-Lemington-Belmar, Pittsburgh",Lincoln-Lemington-Belmar,0,-79.890932,40.472355,,,,,,,,,,,,,,,
